Event,Campaign,Station,Type,"Date/Time (GPS Navigator, Koden, KGP-920)","Longitude (GPS Navigator, Koden, KGP-920)","Latitude (GPS Navigator, Koden, KGP-920)","Elevation [m a.s.l.] (Echosounder, Elac-Nautik, Hyd...)","Depth water [m] (CTD, Sea-Bird, SBE 25plus; ca...)","Temp [°C] (CTD, Sea-Bird, SBE 25plus; ca...)","Sal (PSU, CTD, Sea-Bird, SBE 25plu...)","Sigma-theta [kg/m**3] (CTD, Sea-Bird, SBE 25plus; ca...)","DO [mg/l] (CTD, Sea-Bird, SBE 25plus; me...)","DO [%] (CTD, Sea-Bird, SBE 25plus; me...)","Fluorescence [mg/m**3] (CTD, Sea-Bird, SBE 25plus; me...)","Turbidity [NTU] (CTD, Sea-Bird, SBE 25plus; me...)","PAR (CTD, Sea-Bird, SBE 25plus; me...)","Press [dbar] (CTD, Sea-Bird, SBE 25plus; ca...)","Cond [mS/cm] (CTD, Sea-Bird, SBE 25plus; me...)","pH (determined in laboratory, pH ...)","Temp [°C] (determined in laboratory, pH ...)","Eh [mV] (determined in laboratory, Red...)",z(SD) [m] (Secchi disc),"[PO4]3- [µmol/l] (determined in laboratory, Aut...)","TP [µmol/l] (determined in laboratory, Aut...)","Si(OH)4 [µmol/l] (determined in laboratory, Aut...)","[NO3]- + [NO2]- [µmol/l] (determined in laboratory, Aut...)","[NH4]+ [µmol/l] (determined in laboratory, Aut...)","TN [µmol/l] (determined in laboratory, Aut...)","Chl a [µg/l] (determined in laboratory, Aut...)","DO [mg/l] (determined in laboratory, Win...)"
2025-09_ASTRA_21_25,2025-09_ASTRA,21_25,C,2025-09-16T05:49:00,29.320299,42.921299,-2000,61,8.6348,19.0847,14.7319,8.0358,77.95,0.1018,0.1202,0.2966,61.497,21.2427,,,,,,,,,,,,
2025-09_ASTRA_21_25,2025-09_ASTRA,21_25,C,2025-09-16T05:49:00,29.320299,42.921299,-2000,62,8.6379,19.1397,14.7744,7.7649,75.354,0.0965,0.1197,0.264,62.505,21.3007,,,,,,,,,,,,
2025-09_ASTRA_21_25,2025-09_ASTRA,21_25,C,2025-09-16T05:49:00,29.320299,42.921299,-2000,63,8.6353,19.1826,14.8082,7.4544,72.356,0.0925,0.1241,0.2391,63.513,21.3432,,,,,,,,,,,,
2025-09_ASTRA_21_25,2025-09_ASTRA,21_25,C,2025-09-16T05:49:00,29.320299,42.921299,-2000,64,8.6693,19.2215,14.8345,7.0978,68.966,0.084,0.1258,0.2172,64.522,21.402,,,,,,,,,,,,
2025-09_ASTRA_21_25,2025-09_ASTRA,21_25,C,2025-09-16T05:49:00,29.320299,42.921299,-2000,65,8.708,19.2597,14.8596,6.7448,65.613,0.0833,0.1262,0.1996,65.53,21.4624,,,,,,,,,,,,
2025-09_ASTRA_21_25,2025-09_ASTRA,21_25,C,2025-09-16T05:49:00,29.320299,42.921299,-2000,66,8.7682,19.3113,14.8926,6.4117,62.479,0.0894,0.1257,0.1839,66.538,21.5487,,,,,,,,,,,,
2025-09_ASTRA_21_25,2025-09_ASTRA,21_25,C,2025-09-16T05:49:00,29.320299,42.921299,-2000,67,8.7768,19.3635,14.9323,6.1199,59.668,0.0846,0.124,0.1728,67.546,21.6071,,,,,,,,,,,,
2025-09_ASTRA_21_25,2025-09_ASTRA,21_25,C,2025-09-16T05:49:00,29.320299,42.921299,-2000,68,8.7591,19.4149,14.9745,5.7324,55.885,0.0797,0.1293,0.1809,68.555,21.65,,,,,,,,,,,,
2025-09_ASTRA_21_25,2025-09_ASTRA,21_25,C,2025-09-16T05:49:00,29.320299,42.921299,-2000,69,8.812,19.4882,15.0252,5.1711,50.498,0.082,0.1276,0.1836,69.563,21.7546,,,,,,,,,,,,
2025-09_ASTRA_21_25,2025-09_ASTRA,21_25,C,2025-09-16T05:49:00,29.320299,42.921299,-2000,70,8.8644,19.5564,15.072,4.6681,45.66,0.0863,0.1291,0.1727,70.571,21.854,,,,,,,,,,,,
2025-09_ASTRA_21_25,2025-09_ASTRA,21_25,C,2025-09-16T05:49:00,29.320299,42.921299,-2000,71,8.9244,19.6265,15.1192,4.2029,41.187,0.0789,0.1286,0.1598,71.579,21.9597,,,,,,,,,,,,
2025-09_ASTRA_21_25,2025-09_ASTRA,21_25,C,2025-09-16T05:49:00,29.320299,42.921299,-2000,72,8.9659,19.69,15.1635,3.7629,36.926,0.0669,0.1264,0.1468,72.588,22.0484,,,,,,,,,,,,
2025-09_ASTRA_21_25,2025-09_ASTRA,21_25,C,2025-09-16T05:49:00,29.320299,42.921299,-2000,73,8.996,19.7544,15.2099,3.32,32.614,0.0761,0.1274,0.1308,73.596,22.1317,,,,,,,,,,,,
2025-09_ASTRA_21_25,2025-09_ASTRA,21_25,C,2025-09-16T05:49:00,29.320299,42.921299,-2000,74,9.0174,19.8237,15.2612,2.8473,27.997,0.0881,0.1279,0.1113,74.604,22.215,,,,,,,,,,,,
2025-09_ASTRA_21_25,2025-09_ASTRA,21_25,C,2025-09-16T05:49:00,29.320299,42.921299,-2000,75,9.0293,19.901,15.32,2.3945,23.563,0.0745,0.1298,0.1044,75.613,22.3014,,,,,,,,,,,,
2025-09_ASTRA_21_25,2025-09_ASTRA,21_25,C,2025-09-16T05:49:00,29.320299,42.921299,-2000,76,9.0425,19.9585,15.3632,2.0587,20.273,0.0813,0.1237,0.1039,76.622,22.3681,,,,,,,,,,,,
2025-09_ASTRA_21_25,2025-09_ASTRA,21_25,C,2025-09-16T05:49:00,29.320299,42.921299,-2000,77,9.0318,20.0071,15.4024,1.7995,17.721,0.0691,0.1277,0.1038,77.63,22.4119,,,,,,,,,,,,
2025-09_ASTRA_21_25,2025-09_ASTRA,21_25,C,2025-09-16T05:49:00,29.320299,42.921299,-2000,78,9.0296,20.048,15.4346,1.5881,15.642,0.0649,0.13,0.1037,78.638,22.453,,,,,,,,,,,,
2025-09_ASTRA_21_25,2025-09_ASTRA,21_25,C,2025-09-16T05:49:00,29.320299,42.921299,-2000,79,9.0317,20.0785,15.4581,1.37,13.497,0.0538,0.1335,0.1037,79.646,22.4857,,,,,,,,,,,,
2025-09_ASTRA_21_25,2025-09_ASTRA,21_25,C,2025-09-16T05:49:00,29.320299,42.921299,-2000,80,9.0299,20.127,15.4961,1.1447,11.281,0.0455,0.1379,0.104,80.655,22.5345,,,,,,,,,,,,
2025-09_ASTRA_21_25,2025-09_ASTRA,21_25,C,2025-09-16T05:49:00,29.320299,42.921299,-2000,81,9.0262,20.16,15.5223,0.9163,9.032,0.0362,0.1345,0.1053,81.664,22.5666,,,,,,,,,,,,
2025-09_ASTRA_21_25,2025-09_ASTRA,21_25,C,2025-09-16T05:49:00,29.320299,42.921299,-2000,82,9.0297,20.1847,15.5411,0.7195,7.093,0.0439,0.1279,0.1063,82.672,22.594,,,,,,,,,,,,
2025-09_ASTRA_21_25,2025-09_ASTRA,21_25,C,2025-09-16T05:49:00,29.320299,42.921299,-2000,83,9.0237,20.212,15.5631,0.6261,6.173,0.0529,0.1229,0.1064,83.68,22.6187,,,,,,,,,,,,
2025-09_ASTRA_21_25,2025-09_ASTRA,21_25,C,2025-09-16T05:49:00,29.320299,42.921299,-2000,84,9.0155,20.2348,15.5819,0.5965,5.88,0.0638,0.1235,0.1063,84.688,22.6377,,,,,,,,,,,,
2025-09_ASTRA_21_25,2025-09_ASTRA,21_25,C,2025-09-16T05:49:00,29.320299,42.921299,-2000,85,9.0137,20.2557,15.5985,0.5316,5.241,0.0576,0.1127,0.1051,85.697,22.6584,,,,,,,,,,,,
2025-09_ASTRA_21_25,2025-09_ASTRA,21_25,C,2025-09-16T05:49:00,29.320299,42.921299,-2000,86,9.0131,20.276,15.6143,0.4674,4.609,0.0581,0.1057,0.1037,86.706,22.679,,,,,,,,,,,,
2025-09_ASTRA_21_25,2025-09_ASTRA,21_25,C,2025-09-16T05:49:00,29.320299,42.921299,-2000,87,9.0093,20.3206,15.6496,0.4307,4.248,0.0635,0.1023,0.1036,87.713,22.7227,,,,,,,,,,,,
2025-09_ASTRA_21_25,2025-09_ASTRA,21_25,C,2025-09-16T05:49:00,29.320299,42.921299,-2000,88,9.0051,20.3567,15.6783,0.4035,3.98,0.0511,0.0979,0.1037,88.722,22.7574,,,,,,,,,,,,
2025-09_ASTRA_21_25,2025-09_ASTRA,21_25,C,2025-09-16T05:49:00,29.320299,42.921299,-2000,89,9.0006,20.3918,15.7062,0.3794,3.743,0.0467,0.0976,0.1037,89.731,22.791,,,,,,,,,,,,
2025-09_ASTRA_21_25,2025-09_ASTRA,21_25,C,2025-09-16T05:49:00,29.320299,42.921299,-2000,90,8.9983,20.4111,15.7216,0.3575,3.527,0.0569,0.0981,0.1037,90.739,22.8096,,,,,,,,,,,,
2025-09_ASTRA_21_25,2025-09_ASTRA,21_25,C,2025-09-16T05:49:00,29.320299,42.921299,-2000,91,8.9949,20.4337,15.7396,0.3333,3.289,0.0641,0.0894,0.1037,91.748,22.8309,,,,,,,,,,,,
2025-09_ASTRA_21_25,2025-09_ASTRA,21_25,C,2025-09-16T05:49:00,29.320299,42.921299,-2000,92,8.9903,20.4565,15.758,0.31,3.059,0.0628,0.0959,0.1037,92.756,22.8518,,,,,,,,,,,,
2025-09_ASTRA_21_25,2025-09_ASTRA,21_25,C,2025-09-16T05:49:00,29.320299,42.921299,-2000,93,8.9849,20.4827,15.7791,0.2996,2.956,0.0588,0.1018,0.1037,93.765,22.8758,,,,,,,,,,,,
2025-09_ASTRA_21_25,2025-09_ASTRA,21_25,C,2025-09-16T05:49:00,29.320299,42.921299,-2000,94,8.9797,20.5039,15.7962,0.298,2.941,0.0549,0.0995,0.1037,94.772,22.8946,,,,,,,,,,,,
2025-09_ASTRA_21_25,2025-09_ASTRA,21_25,C,2025-09-16T05:49:00,29.320299,42.921299,-2000,95,8.9766,20.5275,15.815,0.2821,2.784,0.0601,0.0963,0.1038,95.781,22.9171,,,,,,,,,,,,
2025-09_ASTRA_21_25,2025-09_ASTRA,21_25,C,2025-09-16T05:49:00,29.320299,42.921299,-2000,96,8.9745,20.5458,15.8296,0.24,2.369,0.0818,0.0919,0.1044,96.79,22.9349,,,,,,,,,,,,
2025-09_ASTRA_21_25,2025-09_ASTRA,21_25,C,2025-09-16T05:49:00,29.320299,42.921299,-2000,97,8.9732,20.5589,15.8399,0.2067,2.04,0.0792,0.0923,0.1054,97.798,22.9478,,,,,,,,,,,,
2025-09_ASTRA_21_25,2025-09_ASTRA,21_25,C,2025-09-16T05:49:00,29.320299,42.921299,-2000,98,8.971,20.5765,15.8539,0.1836,1.812,0.0701,0.0978,0.1051,98.807,22.9647,,,,,,,,,,,,
2025-09_ASTRA_21_25,2025-09_ASTRA,21_25,C,2025-09-16T05:49:00,29.320299,42.921299,-2000,99,8.9661,20.6053,15.8771,0.1695,1.673,0.0709,0.093,0.105,99.815,22.9915,,,,,,,,,,,,
2025-09_ASTRA_21_25,2025-09_ASTRA,21_25,C,2025-09-16T05:49:00,29.320299,42.921299,-2000,100,8.9899,20.5685,15.8453,0.1578,1.558,0.0468,0.092,0.103,100.824,22.9684,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,1,24.1846,18.843,11.4081,7.4314,98.658,0.0909,0.1156,1268.8001,1.007,29.9084,8.425,23.2,164.0,19.0,0.02,0.2254,0.06,0.06,0.2911,7.5038,0.18,7.3505
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,2,24.1809,18.8435,11.4094,7.4535,98.945,0.1108,0.1329,1263.5,2.016,29.9071,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,3,24.1861,18.8434,11.4079,7.4555,98.98,0.1186,0.1341,1087.1,3.024,29.9103,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,4,24.1901,18.8436,11.407,7.4278,98.62,0.1175,0.1187,670.03,4.032,29.9134,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,5,24.1723,18.8435,11.4118,7.4447,98.812,0.1119,0.1343,695.02,5.04,29.9027,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,6,24.1176,18.8417,11.4256,7.4075,98.221,0.1341,0.1258,607.41,6.048,29.8675,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,7,24.0247,18.8415,11.4509,7.3937,97.876,0.1336,0.1285,581.71,7.056,29.8115,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,8,24.0027,18.8405,11.4561,7.409,98.04,0.1396,0.1274,459.77,8.064,29.797,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,9,23.9917,18.8396,11.4585,7.4046,97.961,0.1537,0.1272,413.07,9.072,29.7894,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,10,23.9783,18.8393,11.4619,7.437,98.366,0.18,0.1242,391.61,10.08,29.7811,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,11,23.974,18.8395,11.4633,7.3923,97.768,0.19,0.1207,384.3,11.088,29.7792,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,12,23.9709,18.8401,11.4645,7.4033,97.908,0.1963,0.1279,350.39,12.097,29.7784,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,13,23.9718,18.8418,11.4656,7.4322,98.293,0.2133,0.1275,303.48,13.105,29.7816,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,14,23.9722,18.8427,11.4661,7.4377,98.367,0.2274,0.1323,268.44,14.113,29.7834,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,15,23.9699,18.843,11.467,7.4363,98.343,0.2584,0.1303,256.22,15.121,29.7827,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,16,23.9672,18.8439,11.4685,7.3996,97.854,0.2945,0.1292,236.76,16.129,29.7828,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,17,23.9673,18.8449,11.4692,7.3719,97.489,0.2993,0.1262,222.54,17.137,29.7844,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,18,23.9675,18.8452,11.4694,7.3432,97.109,0.2915,0.1243,197.76,18.145,29.7854,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,19,23.9678,18.8459,11.4698,7.3815,97.617,0.2966,0.1261,176.48,19.153,29.7868,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,20,23.9669,18.8463,11.4704,7.3993,97.851,0.305,0.1311,162.43,20.162,29.7871,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,21,23.966,18.8466,11.4708,7.4023,97.889,0.3046,0.1259,148.69,21.169,29.7872,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,22,23.965,18.8468,11.4712,7.393,97.765,0.315,0.1239,133.38,22.178,29.7872,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,23,23.961,18.8465,11.4721,7.4063,97.934,0.3063,0.124,121.12,23.186,29.7846,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,24,23.9603,18.8461,11.472,7.3379,97.028,0.3212,0.1253,107.71,24.194,29.7838,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,25,23.9424,18.839,11.4715,7.2195,95.428,0.4597,0.1329,98.33,25.202,29.7631,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,26,22.6105,18.8065,11.8009,7.9082,101.972,0.8221,0.1434,92.303,26.21,28.92,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,27,19.6834,18.7358,12.4753,8.8352,107.82,1.0761,0.1499,78.942,27.218,27.0962,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,28,17.2839,18.701,12.9845,9.5083,110.702,1.0732,0.1456,68.704,28.226,25.6611,8.399,20.9,169.5,,0.02,0.2366,0.8458,0.05,0.4062,9.2748,0.39,8.7227
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,29,15.2021,18.7298,13.4292,10.0083,111.771,1.0151,0.1501,57.37,29.235,24.507,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,30,13.9985,18.7463,13.6661,10.0646,109.646,0.975,0.1584,45.901,30.242,23.846,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,31,13.1379,18.7275,13.8012,10.0348,107.334,0.966,0.1554,38.445,31.251,23.3423,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,32,12.7551,18.7054,13.849,9.8647,104.638,0.9453,0.1551,31.004,32.259,23.1037,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,33,12.0937,18.7079,13.9579,9.7292,101.737,0.9201,0.1658,26.815,33.267,22.7397,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,34,11.509,18.7093,14.0494,9.8547,101.739,0.8624,0.1515,23.595,34.275,22.4185,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,35,11.1365,18.7106,14.1066,9.9454,101.841,0.7813,0.135,20.094,35.284,22.2151,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,36,11.0643,18.7593,14.1549,9.8157,100.383,0.8173,0.1369,17.904,36.292,22.2284,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,37,10.808,18.7921,14.2176,9.7176,98.838,0.9789,0.1528,15.788,37.3,22.123,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,38,10.5382,18.798,14.2606,9.6766,97.834,1.1259,0.1562,14.061,38.308,21.9813,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,39,10.2864,18.8038,14.3004,9.6748,97.269,1.2682,0.1563,12.69,39.316,21.8496,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,40,10.1748,18.8056,14.3171,9.5839,96.115,1.364,0.1605,10.914,40.324,21.7905,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,41,9.9914,18.819,14.3524,9.5131,95.02,1.2604,0.1535,9.6819,41.332,21.7046,8.313,14.0,165.6,,0.0864,0.3496,5.3427,0.15,0.321,7.2512,0.498,9.0756
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,42,9.8708,18.8305,14.3776,9.4435,94.075,1.0933,0.1573,8.5931,42.341,21.651,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,43,9.8333,18.8515,14.3989,9.3674,93.251,0.9513,0.1592,7.4565,43.349,21.6528,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,44,9.7367,18.8595,14.418,9.3517,92.895,0.8513,0.1549,6.6588,44.358,21.6086,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,45,9.6543,18.8691,14.4363,9.352,92.731,0.7734,0.1564,5.9651,45.365,21.5739,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,46,9.6163,18.882,14.4513,9.2948,92.092,0.6694,0.1467,5.3532,46.374,21.5669,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,47,9.4661,18.8944,14.4803,9.2432,91.277,0.5739,0.1351,4.7277,47.382,21.4979,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,48,9.3762,18.9054,14.5005,9.1649,90.324,0.5035,0.1347,4.248,48.391,21.4604,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,49,9.2796,18.9277,14.5302,9.0987,89.487,0.428,0.1307,3.8745,49.398,21.431,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,50,9.158,18.937,14.5527,9.0535,88.801,0.382,0.1241,3.4778,50.407,21.3744,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,51,9.1189,18.9409,14.5606,8.9994,88.193,0.353,0.1184,3.0855,51.415,21.3573,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,52,9.0428,18.9622,14.5866,8.9033,87.111,0.3089,0.1138,2.5299,52.423,21.3379,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,53,9.0307,18.9927,14.612,8.7891,85.987,0.2722,0.1154,2.1091,53.432,21.363,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,54,8.9397,19.0037,14.6317,8.7123,85.064,0.2239,0.1127,1.8314,54.44,21.3249,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,55,8.889,19.0148,14.6466,8.622,84.09,0.1901,0.1118,1.7009,55.448,21.3088,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,56,8.837,19.03,14.6648,8.5108,82.914,0.1666,0.1118,1.6666,56.457,21.2962,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,57,8.7888,19.0506,14.6867,8.3767,81.528,0.1522,0.1118,1.5891,57.465,21.2911,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,58,8.7546,19.0693,14.7055,8.2206,79.956,0.1441,0.112,1.548,58.473,21.2918,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,59,8.7165,19.0989,14.7331,8.0026,77.782,0.1302,0.1132,1.4929,59.481,21.3014,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,60,8.7002,19.1479,14.7734,7.6944,74.782,0.1214,0.1134,1.4016,60.49,21.3428,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,61,8.703,19.199,14.8129,7.3471,71.435,0.1042,0.1085,1.2945,61.498,21.3967,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,62,8.7181,19.2411,14.8439,7.0162,68.26,0.1063,0.1094,1.1997,62.506,21.4482,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,63,8.7241,19.2898,14.8812,6.6469,64.697,0.1003,0.108,1.102,63.515,21.5016,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,64,8.7506,19.3388,14.9161,6.2253,60.648,0.0822,0.1128,1.01,64.523,21.5665,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,65,8.8089,19.4103,14.9648,5.6852,55.485,0.0826,0.1164,0.8862,65.532,21.6722,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,66,8.8569,19.4973,15.0267,5.15,50.346,0.0802,0.1161,0.8094,66.54,21.7881,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,67,8.8807,19.5515,15.0661,4.7176,46.161,0.0747,0.1149,0.7824,67.548,21.8572,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,68,8.9049,19.6026,15.103,4.3198,42.306,0.0722,0.1168,0.7372,68.557,21.9234,,,,,,,,,,,,
2025-09_ASTRA_22_24,2025-09_ASTRA,22_24,C,2025-09-16T10:04:00,30.0184,43.1702,-1600,69,8.9406,19.6685,15.1499,3.8897,38.14,0.0716,0.1191,0.6854,69.565,22.0112,,,,,,,,,,,,
